Day,widget_id,Hour Of Day,Visits,Conversions
27.3.2024,280999,16:00 - 16:59,2,0
28.3.2024,280999,12:00 - 12:59,2,0
28.3.2024,280999,13:00 - 13:59,2,0
28.3.2024,280999,14:00 - 14:59,2,0
2.4.2024,280999,01:00 - 01:59,2,0
4.4.2024,280999,09:00 - 09:59,2,0
4.4.2024,280999,13:00 - 13:59,2,0
5.4.2024,280999,12:00 - 12:59,2,0
7.4.2024,280999,10:00 - 10:59,2,0
9.4.2024,280999,12:00 - 12:59,2,0
11.4.2024,280999,20:00 - 20:59,2,0
15.4.2024,280999,14:00 - 14:59,2,0
22.3.2024,280999,20:00 - 20:59,1,0
25.3.2024,280999,19:00 - 19:59,1,0
25.3.2024,280999,20:00 - 20:59,1,0
26.3.2024,280999,11:00 - 11:59,1,0
26.3.2024,280999,13:00 - 13:59,1,0
26.3.2024,280999,14:00 - 14:59,1,0
26.3.2024,280999,16:00 - 16:59,1,0
28.3.2024,280999,11:00 - 11:59,1,0
1.4.2024,280999,19:00 - 19:59,1,0
3.4.2024,280999,18:00 - 18:59,1,0
4.4.2024,280999,08:00 - 08:59,1,0
4.4.2024,280999,12:00 - 12:59,1,0
5.4.2024,280999,09:00 - 09:59,1,0
5.4.2024,280999,10:00 - 10:59,1,0
5.4.2024,280999,11:00 - 11:59,1,0
5.4.2024,280999,13:00 - 13:59,1,0
7.4.2024,280999,09:00 - 09:59,1,0
9.4.2024,280999,08:00 - 08:59,1,0
11.4.2024,280999,17:00 - 17:59,1,0
12.4.2024,280999,07:00 - 07:59,1,0
12.4.2024,280999,08:00 - 08:59,1,0
15.4.2024,280999,08:00 - 08:59,1,0
15.4.2024,280999,09:00 - 09:59,1,0
15.4.2024,280999,10:00 - 10:59,1,0
15.4.2024,280999,12:00 - 12:59,1,0
23.3.2024,280995,12:00 - 12:59,16,0
3.4.2024,280995,18:00 - 18:59,10,0
6.4.2024,280995,11:00 - 11:59,10,0
22.3.2024,280995,12:00 - 12:59,9,0
22.3.2024,280995,13:00 - 13:59,9,0
24.3.2024,280995,13:00 - 13:59,9,0
25.3.2024,280995,12:00 - 12:59,8,0
4.4.2024,280995,09:00 - 09:59,8,0
23.3.2024,280995,11:00 - 11:59,7,0
6.4.2024,280995,10:00 - 10:59,7,0
24.3.2024,280995,12:00 - 12:59,5,0
25.3.2024,280995,11:00 - 11:59,5,0
22.3.2024,280995,14:00 - 14:59,4,0
24.3.2024,280995,21:00 - 21:59,4,0
25.3.2024,280995,10:00 - 10:59,4,0
26.3.2024,280995,10:00 - 10:59,4,0
1.4.2024,280995,20:00 - 20:59,4,0
5.4.2024,280995,09:00 - 09:59,4,0
5.4.2024,280995,10:00 - 10:59,4,0
15.4.2024,280995,07:00 - 07:59,4,0
24.3.2024,280995,11:00 - 11:59,3,0
26.3.2024,280995,12:00 - 12:59,3,0
1.4.2024,280995,10:00 - 10:59,3,0
4.4.2024,280995,10:00 - 10:59,3,0
6.4.2024,280995,08:00 - 08:59,3,0
6.4.2024,280995,09:00 - 09:59,3,0
23.3.2024,280995,13:00 - 13:59,2,0
24.3.2024,280995,09:00 - 09:59,2,0
28.3.2024,280995,13:00 - 13:59,2,0
1.4.2024,280995,19:00 - 19:59,2,0
1.4.2024,280995,21:00 - 21:59,2,0
15.4.2024,280995,08:00 - 08:59,2,0
24.3.2024,280995,10:00 - 10:59,1,0
24.3.2024,280995,14:00 - 14:59,1,0
25.3.2024,280995,09:00 - 09:59,1,0
25.3.2024,280995,13:00 - 13:59,1,0
26.3.2024,280995,11:00 - 11:59,1,0
26.3.2024,280995,14:00 - 14:59,1,0
27.3.2024,280995,16:00 - 16:59,1,0
27.3.2024,280995,20:00 - 20:59,1,0
28.3.2024,280995,09:00 - 09:59,1,0
28.3.2024,280995,12:00 - 12:59,1,0
1.4.2024,280995,12:00 - 12:59,1,0
3.4.2024,280995,17:00 - 17:59,1,0
4.4.2024,280995,08:00 - 08:59,1,0
5.4.2024,280995,08:00 - 08:59,1,0
5.4.2024,280995,11:00 - 11:59,1,0
15.4.2024,280995,11:00 - 11:59,1,0
15.4.2024,280995,12:00 - 12:59,1,0
15.4.2024,280995,20:00 - 20:59,1,0
6.4.2024,280994,13:00 - 13:59,14,0
11.4.2024,280994,19:00 - 19:59,14,0
4.4.2024,280994,13:00 - 13:59,13,0
6.4.2024,280994,10:00 - 10:59,13,0
11.4.2024,280994,20:00 - 20:59,11,0
23.3.2024,280994,12:00 - 12:59,10,1
11.4.2024,280994,21:00 - 21:59,10,0
11.4.2024,280994,17:00 - 17:59,9,1
22.3.2024,280994,14:00 - 14:59,8,0
23.3.2024,280994,21:00 - 21:59,8,0
28.3.2024,280994,14:00 - 14:59,8,0
6.4.2024,280994,11:00 - 11:59,8,0
6.4.2024,280994,12:00 - 12:59,8,0
7.4.2024,280994,08:00 - 08:59,8,0
7.4.2024,280994,12:00 - 12:59,8,1
7.4.2024,280994,17:00 - 17:59,8,0
7.4.2024,280994,18:00 - 18:59,8,0
11.4.2024,280994,12:00 - 12:59,8,0
22.3.2024,280994,13:00 - 13:59,7,0
23.3.2024,280994,13:00 - 13:59,7,0
24.3.2024,280994,12:00 - 12:59,7,0
24.3.2024,280994,13:00 - 13:59,7,0
3.4.2024,280994,18:00 - 18:59,7,0
3.4.2024,280994,20:00 - 20:59,7,0
4.4.2024,280994,09:00 - 09:59,7,0
6.4.2024,280994,14:00 - 14:59,7,0
7.4.2024,280994,16:00 - 16:59,7,1
14.4.2024,280994,12:00 - 12:59,7,0
24.3.2024,280994,11:00 - 11:59,6,0
26.3.2024,280994,16:00 - 16:59,6,0
4.4.2024,280994,20:00 - 20:59,6,0
6.4.2024,280994,09:00 - 09:59,6,0
6.4.2024,280994,15:00 - 15:59,6,0
7.4.2024,280994,10:00 - 10:59,6,0
7.4.2024,280994,11:00 - 11:59,6,0
7.4.2024,280994,13:00 - 13:59,6,0
7.4.2024,280994,15:00 - 15:59,6,0
11.4.2024,280994,18:00 - 18:59,6,0
15.4.2024,280994,17:00 - 17:59,6,0
23.3.2024,280994,19:00 - 19:59,5,0
23.3.2024,280994,20:00 - 20:59,5,0
27.3.2024,280994,15:00 - 15:59,5,0
4.4.2024,280994,10:00 - 10:59,5,0
4.4.2024,280994,11:00 - 11:59,5,0
5.4.2024,280994,11:00 - 11:59,5,0
7.4.2024,280994,14:00 - 14:59,5,0
10.4.2024,280994,18:00 - 18:59,5,0
12.4.2024,280994,14:00 - 14:59,5,0
12.4.2024,280994,18:00 - 18:59,5,0
14.4.2024,280994,18:00 - 18:59,5,0
14.4.2024,280994,19:00 - 19:59,5,0
22.3.2024,280994,11:00 - 11:59,4,0
22.3.2024,280994,12:00 - 12:59,4,0
23.3.2024,280994,22:00 - 22:59,4,0
24.3.2024,280994,14:00 - 14:59,4,0
26.3.2024,280994,15:00 - 15:59,4,0
27.3.2024,280994,14:00 - 14:59,4,0
28.3.2024,280994,12:00 - 12:59,4,0
5.4.2024,280994,14:00 - 14:59,4,0
7.4.2024,280994,19:00 - 19:59,4,0
8.4.2024,280994,20:00 - 20:59,4,0
10.4.2024,280994,21:00 - 21:59,4,0
11.4.2024,280994,13:00 - 13:59,4,0
12.4.2024,280994,15:00 - 15:59,4,0
23.3.2024,280994,10:00 - 10:59,3,0
23.3.2024,280994,11:00 - 11:59,3,0
23.3.2024,280994,15:00 - 15:59,3,0
24.3.2024,280994,10:00 - 10:59,3,0
25.3.2024,280994,10:00 - 10:59,3,0
25.3.2024,280994,11:00 - 11:59,3,0
26.3.2024,280994,13:00 - 13:59,3,0
26.3.2024,280994,14:00 - 14:59,3,0
27.3.2024,280994,16:00 - 16:59,3,0
27.3.2024,280994,17:00 - 17:59,3,0
27.3.2024,280994,20:00 - 20:59,3,0
1.4.2024,280994,09:00 - 09:59,3,0
4.4.2024,280994,17:00 - 17:59,3,0
5.4.2024,280994,13:00 - 13:59,3,0
7.4.2024,280994,20:00 - 20:59,3,0
7.4.2024,280994,22:00 - 22:59,3,0
12.4.2024,280994,13:00 - 13:59,3,0
12.4.2024,280994,16:00 - 16:59,3,0
22.3.2024,280994,15:00 - 15:59,2,0
23.3.2024,280994,16:00 - 16:59,2,0
23.3.2024,280994,18:00 - 18:59,2,0
24.3.2024,280994,15:00 - 15:59,2,0
25.3.2024,280994,12:00 - 12:59,2,1
25.3.2024,280994,13:00 - 13:59,2,0
26.3.2024,280994,09:00 - 09:59,2,0
26.3.2024,280994,10:00 - 10:59,2,0
26.3.2024,280994,12:00 - 12:59,2,0
26.3.2024,280994,17:00 - 17:59,2,0
27.3.2024,280994,13:00 - 13:59,2,0
27.3.2024,280994,18:00 - 18:59,2,0
28.3.2024,280994,11:00 - 11:59,2,0
28.3.2024,280994,15:00 - 15:59,2,0
1.4.2024,280994,10:00 - 10:59,2,0
4.4.2024,280994,08:00 - 08:59,2,0
4.4.2024,280994,18:00 - 18:59,2,0
5.4.2024,280994,09:00 - 09:59,2,0
5.4.2024,280994,10:00 - 10:59,2,0
5.4.2024,280994,12:00 - 12:59,2,0
5.4.2024,280994,18:00 - 18:59,2,0
8.4.2024,280994,11:00 - 11:59,2,0
8.4.2024,280994,14:00 - 14:59,2,0
8.4.2024,280994,22:00 - 22:59,2,0
9.4.2024,280994,12:00 - 12:59,2,0
10.4.2024,280994,23:00 - 23:59,2,0
13.4.2024,280994,13:00 - 13:59,2,0
13.4.2024,280994,17:00 - 17:59,2,0
14.4.2024,280994,20:00 - 20:59,2,0
23.3.2024,280994,17:00 - 17:59,1,0
24.3.2024,280994,09:00 - 09:59,1,0
25.3.2024,280994,09:00 - 09:59,1,0
25.3.2024,280994,14:00 - 14:59,1,0
25.3.2024,280994,19:00 - 19:59,1,0
26.3.2024,280994,11:00 - 11:59,1,0
27.3.2024,280994,12:00 - 12:59,1,0
28.3.2024,280994,13:00 - 13:59,1,0
1.4.2024,280994,14:00 - 14:59,1,0
1.4.2024,280994,20:00 - 20:59,1,0
2.4.2024,280994,01:00 - 01:59,1,0
4.4.2024,280994,12:00 - 12:59,1,0
4.4.2024,280994,19:00 - 19:59,1,0
5.4.2024,280994,19:00 - 19:59,1,0
5.4.2024,280994,20:00 - 20:59,1,0
6.4.2024,280994,08:00 - 08:59,1,0
6.4.2024,280994,18:00 - 18:59,1,0
7.4.2024,280994,09:00 - 09:59,1,0
7.4.2024,280994,21:00 - 21:59,1,0
8.4.2024,280994,19:00 - 19:59,1,0
8.4.2024,280994,21:00 - 21:59,1,0
9.4.2024,280994,15:00 - 15:59,1,0
9.4.2024,280994,16:00 - 16:59,1,0
10.4.2024,280994,16:00 - 16:59,1,0
10.4.2024,280994,17:00 - 17:59,1,0
10.4.2024,280994,22:00 - 22:59,1,0
11.4.2024,280994,08:00 - 08:59,1,0
11.4.2024,280994,11:00 - 11:59,1,0
11.4.2024,280994,15:00 - 15:59,1,0
12.4.2024,280994,08:00 - 08:59,1,0
12.4.2024,280994,10:00 - 10:59,1,0
12.4.2024,280994,11:00 - 11:59,1,0
12.4.2024,280994,17:00 - 17:59,1,0
12.4.2024,280994,19:00 - 19:59,1,0
13.4.2024,280994,07:00 - 07:59,1,0
13.4.2024,280994,14:00 - 14:59,1,0
13.4.2024,280994,15:00 - 15:59,1,0
13.4.2024,280994,16:00 - 16:59,1,0
13.4.2024,280994,18:00 - 18:59,1,0
13.4.2024,280994,22:00 - 22:59,1,0
14.4.2024,280994,11:00 - 11:59,1,0
14.4.2024,280994,17:00 - 17:59,1,0
14.4.2024,280994,21:00 - 21:59,1,0
15.4.2024,280994,08:00 - 08:59,1,0
15.4.2024,280994,18:00 - 18:59,1,0
14.4.2024,280993,21:00 - 21:59,11,0
6.4.2024,280993,19:00 - 19:59,10,0
14.4.2024,280993,17:00 - 17:59,9,0
7.4.2024,280993,12:00 - 12:59,7,0
1.4.2024,280993,20:00 - 20:59,6,1
6.4.2024,280993,13:00 - 13:59,6,0
6.4.2024,280993,17:00 - 17:59,6,0
6.4.2024,280993,18:00 - 18:59,6,0
6.4.2024,280993,20:00 - 20:59,6,0
13.4.2024,280993,08:00 - 08:59,6,0
13.4.2024,280993,15:00 - 15:59,6,0
26.3.2024,280993,16:00 - 16:59,5,0
26.3.2024,280993,19:00 - 19:59,5,0
5.4.2024,280993,13:00 - 13:59,5,0
5.4.2024,280993,14:00 - 14:59,5,0
6.4.2024,280993,10:00 - 10:59,5,0
6.4.2024,280993,11:00 - 11:59,5,0
6.4.2024,280993,12:00 - 12:59,5,0
6.4.2024,280993,16:00 - 16:59,5,0
7.4.2024,280993,11:00 - 11:59,5,0
7.4.2024,280993,13:00 - 13:59,5,0
13.4.2024,280993,20:00 - 20:59,5,0
14.4.2024,280993,08:00 - 08:59,5,0
14.4.2024,280993,10:00 - 10:59,5,0
26.3.2024,280993,09:00 - 09:59,4,0
5.4.2024,280993,12:00 - 12:59,4,0
6.4.2024,280993,14:00 - 14:59,4,0
7.4.2024,280993,16:00 - 16:59,4,0
7.4.2024,280993,20:00 - 20:59,4,0
8.4.2024,280993,08:00 - 08:59,4,0
10.4.2024,280993,18:00 - 18:59,4,0
11.4.2024,280993,12:00 - 12:59,4,0
13.4.2024,280993,09:00 - 09:59,4,0
13.4.2024,280993,10:00 - 10:59,4,0
13.4.2024,280993,11:00 - 11:59,4,1
26.3.2024,280993,15:00 - 15:59,3,0
27.3.2024,280993,16:00 - 16:59,3,0
27.3.2024,280993,19:00 - 19:59,3,0
4.4.2024,280993,11:00 - 11:59,3,0
4.4.2024,280993,12:00 - 12:59,3,0
4.4.2024,280993,18:00 - 18:59,3,0
5.4.2024,280993,10:00 - 10:59,3,0
5.4.2024,280993,11:00 - 11:59,3,0
5.4.2024,280993,20:00 - 20:59,3,0
6.4.2024,280993,09:00 - 09:59,3,0
6.4.2024,280993,15:00 - 15:59,3,0
7.4.2024,280993,14:00 - 14:59,3,0
7.4.2024,280993,18:00 - 18:59,3,0
7.4.2024,280993,19:00 - 19:59,3,0
7.4.2024,280993,21:00 - 21:59,3,0
7.4.2024,280993,22:00 - 22:59,3,0
8.4.2024,280993,10:00 - 10:59,3,0
10.4.2024,280993,21:00 - 21:59,3,0
11.4.2024,280993,10:00 - 10:59,3,0
13.4.2024,280993,12:00 - 12:59,3,0
13.4.2024,280993,19:00 - 19:59,3,0
14.4.2024,280993,20:00 - 20:59,3,0
26.3.2024,280993,12:00 - 12:59,2,0
26.3.2024,280993,18:00 - 18:59,2,1
27.3.2024,280993,21:00 - 21:59,2,0
28.3.2024,280993,09:00 - 09:59,2,0
1.4.2024,280993,21:00 - 21:59,2,0
2.4.2024,280993,01:00 - 01:59,2,0
4.4.2024,280993,19:00 - 19:59,2,0
5.4.2024,280993,18:00 - 18:59,2,0
6.4.2024,280993,08:00 - 08:59,2,0
7.4.2024,280993,10:00 - 10:59,2,0
7.4.2024,280993,15:00 - 15:59,2,0
8.4.2024,280993,09:00 - 09:59,2,0
9.4.2024,280993,13:00 - 13:59,2,0
11.4.2024,280993,07:00 - 07:59,2,0
11.4.2024,280993,11:00 - 11:59,2,0
11.4.2024,280993,18:00 - 18:59,2,0
12.4.2024,280993,11:00 - 11:59,2,0
12.4.2024,280993,16:00 - 16:59,2,0
13.4.2024,280993,14:00 - 14:59,2,0
13.4.2024,280993,16:00 - 16:59,2,0
13.4.2024,280993,21:00 - 21:59,2,0
14.4.2024,280993,12:00 - 12:59,2,0
14.4.2024,280993,15:00 - 15:59,2,0
14.4.2024,280993,16:00 - 16:59,2,0
14.4.2024,280993,18:00 - 18:59,2,0
15.4.2024,280993,08:00 - 08:59,2,0
15.4.2024,280993,11:00 - 11:59,2,0
15.4.2024,280993,14:00 - 14:59,2,0
26.3.2024,280993,10:00 - 10:59,1,0
26.3.2024,280993,13:00 - 13:59,1,0
26.3.2024,280993,14:00 - 14:59,1,0
26.3.2024,280993,17:00 - 17:59,1,0
28.3.2024,280993,10:00 - 10:59,1,0
28.3.2024,280993,14:00 - 14:59,1,0
1.4.2024,280993,10:00 - 10:59,1,0
2.4.2024,280993,02:00 - 02:59,1,0
3.4.2024,280993,17:00 - 17:59,1,0
3.4.2024,280993,18:00 - 18:59,1,0
3.4.2024,280993,19:00 - 19:59,1,0
3.4.2024,280993,20:00 - 20:59,1,0
4.4.2024,280993,08:00 - 08:59,1,0
4.4.2024,280993,10:00 - 10:59,1,0
4.4.2024,280993,13:00 - 13:59,1,0
4.4.2024,280993,17:00 - 17:59,1,0
4.4.2024,280993,20:00 - 20:59,1,0
5.4.2024,280993,09:00 - 09:59,1,0
5.4.2024,280993,17:00 - 17:59,1,0
6.4.2024,280993,21:00 - 21:59,1,0
7.4.2024,280993,08:00 - 08:59,1,0
7.4.2024,280993,17:00 - 17:59,1,0
8.4.2024,280993,11:00 - 11:59,1,0
8.4.2024,280993,12:00 - 12:59,1,0
9.4.2024,280993,09:00 - 09:59,1,0
9.4.2024,280993,11:00 - 11:59,1,0
9.4.2024,280993,12:00 - 12:59,1,0
10.4.2024,280993,15:00 - 15:59,1,0
10.4.2024,280993,17:00 - 17:59,1,0
10.4.2024,280993,22:00 - 22:59,1,0
11.4.2024,280993,13:00 - 13:59,1,0
11.4.2024,280993,16:00 - 16:59,1,0
11.4.2024,280993,19:00 - 19:59,1,0
12.4.2024,280993,09:00 - 09:59,1,0
12.4.2024,280993,10:00 - 10:59,1,0
12.4.2024,280993,14:00 - 14:59,1,0
12.4.2024,280993,15:00 - 15:59,1,0
13.4.2024,280993,07:00 - 07:59,1,0
13.4.2024,280993,17:00 - 17:59,1,0
13.4.2024,280993,22:00 - 22:59,1,0
14.4.2024,280993,09:00 - 09:59,1,0
14.4.2024,280993,13:00 - 13:59,1,0
14.4.2024,280993,14:00 - 14:59,1,0
15.4.2024,280993,09:00 - 09:59,1,0
15.4.2024,280993,12:00 - 12:59,1,0
15.4.2024,280993,13:00 - 13:59,1,0
15.4.2024,280993,16:00 - 16:59,1,0
15.4.2024,280993,18:00 - 18:59,1,0
22.3.2024,280992,15:00 - 15:59,14,0
6.4.2024,280992,09:00 - 09:59,11,0
23.3.2024,280992,13:00 - 13:59,10,0
6.4.2024,280992,08:00 - 08:59,10,0
22.3.2024,280992,14:00 - 14:59,9,0
5.4.2024,280992,09:00 - 09:59,8,0
23.3.2024,280992,12:00 - 12:59,7,0
24.3.2024,280992,12:00 - 12:59,7,0
24.3.2024,280992,11:00 - 11:59,6,0
1.4.2024,280992,10:00 - 10:59,6,0
3.4.2024,280992,18:00 - 18:59,6,0
15.4.2024,280992,08:00 - 08:59,6,0
23.3.2024,280992,11:00 - 11:59,5,0
24.3.2024,280992,10:00 - 10:59,5,0
15.4.2024,280992,07:00 - 07:59,5,0
24.3.2024,280992,21:00 - 21:59,4,0
26.3.2024,280992,10:00 - 10:59,4,0
3.4.2024,280992,20:00 - 20:59,4,0
4.4.2024,280992,10:00 - 10:59,4,0
22.3.2024,280992,13:00 - 13:59,3,0
24.3.2024,280992,13:00 - 13:59,3,0
25.3.2024,280992,13:00 - 13:59,3,0
26.3.2024,280992,12:00 - 12:59,3,0
26.3.2024,280992,13:00 - 13:59,3,0
4.4.2024,280992,09:00 - 09:59,3,0
5.4.2024,280992,10:00 - 10:59,3,0
22.3.2024,280992,16:00 - 16:59,2,0
25.3.2024,280992,19:00 - 19:59,2,0
26.3.2024,280992,09:00 - 09:59,2,0
26.3.2024,280992,11:00 - 11:59,2,0
1.4.2024,280992,09:00 - 09:59,2,0
1.4.2024,280992,11:00 - 11:59,2,0
23.3.2024,280992,10:00 - 10:59,1,0
24.3.2024,280992,09:00 - 09:59,1,0
25.3.2024,280992,10:00 - 10:59,1,0
25.3.2024,280992,11:00 - 11:59,1,0
25.3.2024,280992,12:00 - 12:59,1,0
26.3.2024,280992,14:00 - 14:59,1,0
4.4.2024,280992,08:00 - 08:59,1,0
4.4.2024,280992,11:00 - 11:59,1,0
5.4.2024,280992,07:00 - 07:59,1,0
5.4.2024,280992,12:00 - 12:59,1,0
1.4.2024,280991,21:00 - 21:59,10,0
6.4.2024,280991,08:00 - 08:59,10,0
7.4.2024,280991,08:00 - 08:59,9,0
1.4.2024,280991,20:00 - 20:59,8,0
15.4.2024,280991,08:00 - 08:59,8,0
26.3.2024,280991,10:00 - 10:59,7,0
4.4.2024,280991,11:00 - 11:59,7,0
5.4.2024,280991,08:00 - 08:59,5,0
6.4.2024,280991,09:00 - 09:59,5,0
7.4.2024,280991,10:00 - 10:59,5,0
7.4.2024,280991,11:00 - 11:59,4,0
26.3.2024,280991,09:00 - 09:59,2,0
26.3.2024,280991,19:00 - 19:59,2,0
3.4.2024,280991,20:00 - 20:59,2,0
4.4.2024,280991,08:00 - 08:59,2,0
4.4.2024,280991,09:00 - 09:59,2,0
5.4.2024,280991,07:00 - 07:59,2,0
7.4.2024,280991,12:00 - 12:59,2,0
15.4.2024,280991,07:00 - 07:59,2,0
27.3.2024,280991,09:00 - 09:59,1,0
27.3.2024,280991,14:00 - 14:59,1,0
27.3.2024,280991,15:00 - 15:59,1,0
27.3.2024,280991,16:00 - 16:59,1,0
1.4.2024,280991,10:00 - 10:59,1,0
3.4.2024,280991,17:00 - 17:59,1,0
3.4.2024,280991,18:00 - 18:59,1,0
4.4.2024,280991,10:00 - 10:59,1,0
5.4.2024,280991,09:00 - 09:59,1,0
5.4.2024,280991,12:00 - 12:59,1,0
15.4.2024,280991,09:00 - 09:59,1,0
6.4.2024,280990,17:00 - 17:59,53,0
14.4.2024,280990,20:00 - 20:59,42,0
14.4.2024,280990,21:00 - 21:59,37,0
5.4.2024,280990,13:00 - 13:59,32,0
6.4.2024,280990,18:00 - 18:59,32,0
24.3.2024,280990,13:00 - 13:59,30,0
7.4.2024,280990,13:00 - 13:59,30,0
7.4.2024,280990,19:00 - 19:59,26,0
7.4.2024,280990,21:00 - 21:59,24,0
7.4.2024,280990,20:00 - 20:59,23,0
6.4.2024,280990,16:00 - 16:59,22,0
7.4.2024,280990,17:00 - 17:59,22,0
7.4.2024,280990,16:00 - 16:59,20,0
24.3.2024,280990,14:00 - 14:59,19,1
6.4.2024,280990,20:00 - 20:59,19,0
7.4.2024,280990,18:00 - 18:59,19,0
6.4.2024,280990,19:00 - 19:59,18,0
7.4.2024,280990,22:00 - 22:59,18,0
15.4.2024,280990,17:00 - 17:59,18,0
1.4.2024,280990,20:00 - 20:59,17,0
4.4.2024,280990,13:00 - 13:59,17,0
5.4.2024,280990,11:00 - 11:59,16,0
4.4.2024,280990,19:00 - 19:59,15,0
5.4.2024,280990,10:00 - 10:59,15,0
4.4.2024,280990,12:00 - 12:59,14,0
12.4.2024,280990,12:00 - 12:59,14,0
13.4.2024,280990,13:00 - 13:59,14,0
13.4.2024,280990,14:00 - 14:59,14,1
4.4.2024,280990,11:00 - 11:59,13,0
4.4.2024,280990,18:00 - 18:59,12,0
6.4.2024,280990,21:00 - 21:59,12,1
10.4.2024,280990,21:00 - 21:59,12,0
11.4.2024,280990,13:00 - 13:59,12,0
25.3.2024,280990,10:00 - 10:59,11,0
12.4.2024,280990,14:00 - 14:59,11,0
13.4.2024,280990,17:00 - 17:59,11,0
13.4.2024,280990,18:00 - 18:59,11,0
25.3.2024,280990,11:00 - 11:59,10,0
7.4.2024,280990,14:00 - 14:59,10,1
13.4.2024,280990,16:00 - 16:59,10,0
7.4.2024,280990,15:00 - 15:59,9,0
4.4.2024,280990,20:00 - 20:59,8,0
5.4.2024,280990,12:00 - 12:59,8,2
12.4.2024,280990,13:00 - 13:59,8,0
13.4.2024,280990,12:00 - 12:59,8,0
13.4.2024,280990,15:00 - 15:59,8,0
7.4.2024,280990,12:00 - 12:59,7,1
12.4.2024,280990,15:00 - 15:59,7,0
14.4.2024,280990,18:00 - 18:59,7,0
15.4.2024,280990,16:00 - 16:59,7,0
5.4.2024,280990,14:00 - 14:59,6,0
11.4.2024,280990,11:00 - 11:59,6,0
11.4.2024,280990,17:00 - 17:59,6,0
14.4.2024,280990,19:00 - 19:59,6,0
23.3.2024,280990,12:00 - 12:59,5,0
23.3.2024,280990,21:00 - 21:59,5,0
26.3.2024,280990,11:00 - 11:59,5,0
4.4.2024,280990,09:00 - 09:59,5,1
4.4.2024,280990,10:00 - 10:59,5,0
5.4.2024,280990,07:00 - 07:59,5,0
7.4.2024,280990,09:00 - 09:59,5,0
12.4.2024,280990,09:00 - 09:59,5,0
14.4.2024,280990,12:00 - 12:59,5,0
14.4.2024,280990,17:00 - 17:59,5,0
15.4.2024,280990,12:00 - 12:59,5,0
15.4.2024,280990,20:00 - 20:59,5,0
3.4.2024,280990,20:00 - 20:59,4,0
5.4.2024,280990,09:00 - 09:59,4,0
6.4.2024,280990,08:00 - 08:59,4,0
6.4.2024,280990,13:00 - 13:59,4,0
6.4.2024,280990,15:00 - 15:59,4,1
10.4.2024,280990,18:00 - 18:59,4,0
11.4.2024,280990,12:00 - 12:59,4,0
11.4.2024,280990,19:00 - 19:59,4,0
12.4.2024,280990,11:00 - 11:59,4,0
13.4.2024,280990,11:00 - 11:59,4,0
15.4.2024,280990,18:00 - 18:59,4,0
23.3.2024,280990,15:00 - 15:59,3,0
24.3.2024,280990,12:00 - 12:59,3,0
26.3.2024,280990,10:00 - 10:59,3,0
3.4.2024,280990,18:00 - 18:59,3,0
4.4.2024,280990,08:00 - 08:59,3,0
4.4.2024,280990,17:00 - 17:59,3,0
5.4.2024,280990,08:00 - 08:59,3,0
6.4.2024,280990,09:00 - 09:59,3,0
6.4.2024,280990,10:00 - 10:59,3,0
6.4.2024,280990,12:00 - 12:59,3,0
9.4.2024,280990,13:00 - 13:59,3,0
10.4.2024,280990,17:00 - 17:59,3,0
11.4.2024,280990,14:00 - 14:59,3,0
11.4.2024,280990,16:00 - 16:59,3,0
13.4.2024,280990,07:00 - 07:59,3,0
13.4.2024,280990,08:00 - 08:59,3,0
13.4.2024,280990,20:00 - 20:59,3,0
13.4.2024,280990,21:00 - 21:59,3,0
15.4.2024,280990,07:00 - 07:59,3,0
15.4.2024,280990,08:00 - 08:59,3,0
15.4.2024,280990,14:00 - 14:59,3,0
15.4.2024,280990,15:00 - 15:59,3,0
23.3.2024,280990,16:00 - 16:59,2,0
23.3.2024,280990,22:00 - 22:59,2,0
25.3.2024,280990,09:00 - 09:59,2,0
1.4.2024,280990,10:00 - 10:59,2,0
1.4.2024,280990,19:00 - 19:59,2,0
1.4.2024,280990,21:00 - 21:59,2,0
7.4.2024,280990,08:00 - 08:59,2,0
7.4.2024,280990,11:00 - 11:59,2,0
9.4.2024,280990,08:00 - 08:59,2,0
11.4.2024,280990,10:00 - 10:59,2,0
11.4.2024,280990,20:00 - 20:59,2,0
11.4.2024,280990,21:00 - 21:59,2,0
12.4.2024,280990,08:00 - 08:59,2,0
12.4.2024,280990,16:00 - 16:59,2,0
13.4.2024,280990,10:00 - 10:59,2,0
23.3.2024,280990,13:00 - 13:59,1,0
23.3.2024,280990,20:00 - 20:59,1,0
24.3.2024,280990,10:00 - 10:59,1,0
24.3.2024,280990,11:00 - 11:59,1,0
26.3.2024,280990,09:00 - 09:59,1,0
26.3.2024,280990,12:00 - 12:59,1,0
26.3.2024,280990,13:00 - 13:59,1,0
1.4.2024,280990,11:00 - 11:59,1,0
3.4.2024,280990,19:00 - 19:59,1,0
4.4.2024,280990,07:00 - 07:59,1,0
4.4.2024,280990,14:00 - 14:59,1,0
6.4.2024,280990,11:00 - 11:59,1,0
6.4.2024,280990,22:00 - 22:59,1,0
7.4.2024,280990,10:00 - 10:59,1,0
8.4.2024,280990,09:00 - 09:59,1,0
8.4.2024,280990,22:00 - 22:59,1,0
9.4.2024,280990,12:00 - 12:59,1,0
11.4.2024,280990,07:00 - 07:59,1,0
11.4.2024,280990,15:00 - 15:59,1,0
11.4.2024,280990,18:00 - 18:59,1,0
