Day,Hour Of Day,widget_id,Unique visits,Conversions
1.3.2024,19:00 - 19:59,280378,1,0
5.3.2024,02:00 - 02:59,280378,1,0
5.3.2024,05:00 - 05:59,280378,1,0
5.3.2024,18:00 - 18:59,280378,1,0
5.3.2024,22:00 - 22:59,280378,1,0
6.3.2024,06:00 - 06:59,280378,1,0
7.3.2024,05:00 - 05:59,280378,1,0
7.3.2024,07:00 - 07:59,280378,1,0
7.3.2024,23:00 - 23:59,280378,1,0
8.3.2024,06:00 - 06:59,280378,1,0
1.3.2024,20:00 - 20:59,280372,1,0
1.3.2024,21:00 - 21:59,280372,1,0
5.3.2024,23:00 - 23:59,280372,2,0
6.3.2024,03:00 - 03:59,280372,1,0
6.3.2024,05:00 - 05:59,280372,1,0
6.3.2024,21:00 - 21:59,280372,1,0
6.3.2024,22:00 - 22:59,280372,1,0
7.3.2024,00:00 - 00:59,280372,1,0
7.3.2024,22:00 - 22:59,280372,1,0
8.3.2024,20:00 - 20:59,280372,1,0
10.3.2024,21:00 - 21:59,280372,1,0
1.3.2024,19:00 - 19:59,280365,1,0
1.3.2024,21:00 - 21:59,280365,1,0
1.3.2024,23:00 - 23:59,280365,1,0
7.3.2024,20:00 - 20:59,280365,1,0
8.3.2024,03:00 - 03:59,280365,1,0
8.3.2024,04:00 - 04:59,280365,1,0
8.3.2024,07:00 - 07:59,280365,1,0
11.3.2024,06:00 - 06:59,280365,1,0
7.3.2024,22:00 - 22:59,280364,1,0
9.3.2024,04:00 - 04:59,280364,1,0
4.3.2024,21:00 - 21:59,280363,1,0
6.3.2024,05:00 - 05:59,280363,1,0
1.3.2024,18:00 - 18:59,280349,1,0
1.3.2024,20:00 - 20:59,280349,1,0
4.3.2024,19:00 - 19:59,280349,1,0
5.3.2024,22:00 - 22:59,280349,1,0
6.3.2024,03:00 - 03:59,280349,1,0
6.3.2024,19:00 - 19:59,280349,2,0
7.3.2024,21:00 - 21:59,280349,1,0
7.3.2024,22:00 - 22:59,280349,1,0
8.3.2024,01:00 - 01:59,280349,1,0
8.3.2024,07:00 - 07:59,280349,1,0
6.3.2024,22:00 - 22:59,280348,2,0
7.3.2024,18:00 - 18:59,280348,1,0
9.3.2024,07:00 - 07:59,280348,1,0
1.3.2024,20:00 - 20:59,280347,1,0
5.3.2024,23:00 - 23:59,280347,1,0
6.3.2024,22:00 - 22:59,280347,1,0
7.3.2024,20:00 - 20:59,280347,1,0
8.3.2024,23:00 - 23:59,280347,1,0
9.3.2024,19:00 - 19:59,280347,1,0
7.3.2024,03:00 - 03:59,280336,1,0
7.3.2024,17:00 - 17:59,280336,1,0
8.3.2024,21:00 - 21:59,280336,1,0
9.3.2024,13:00 - 13:59,280336,2,0
9.3.2024,14:00 - 14:59,280336,3,0
9.3.2024,15:00 - 15:59,280336,1,0
10.3.2024,20:00 - 20:59,280336,2,0
10.3.2024,21:00 - 21:59,280336,2,0
11.3.2024,18:00 - 18:59,280336,1,0
11.3.2024,19:00 - 19:59,280336,2,0
11.3.2024,20:00 - 20:59,280336,1,0
12.3.2024,08:00 - 08:59,280336,1,0
12.3.2024,09:00 - 09:59,280336,3,0
12.3.2024,10:00 - 10:59,280336,5,0
12.3.2024,11:00 - 11:59,280336,1,0
14.3.2024,14:00 - 14:59,280336,1,0
16.3.2024,13:00 - 13:59,280336,2,0
16.3.2024,14:00 - 14:59,280336,2,0
16.3.2024,15:00 - 15:59,280336,2,0
16.3.2024,21:00 - 21:59,280336,1,0
16.3.2024,22:00 - 22:59,280336,2,0
17.3.2024,11:00 - 11:59,280336,2,0
17.3.2024,13:00 - 13:59,280336,2,0
17.3.2024,19:00 - 19:59,280336,1,0
17.3.2024,22:00 - 22:59,280336,1,0
17.3.2024,23:00 - 23:59,280336,1,0
1.3.2024,20:00 - 20:59,280315,1,0
14.3.2024,09:00 - 09:59,280315,1,0
14.3.2024,22:00 - 22:59,280315,1,0
4.3.2024,17:00 - 17:59,280314,1,0
6.3.2024,20:00 - 20:59,280312,1,0
14.3.2024,14:00 - 14:59,280312,1,0
16.3.2024,15:00 - 15:59,280312,1,0
4.3.2024,23:00 - 23:59,280308,1,0
5.3.2024,19:00 - 19:59,280308,1,0
6.3.2024,20:00 - 20:59,280308,2,0
8.3.2024,09:00 - 09:59,280308,1,0
14.3.2024,09:00 - 09:59,280308,1,0
17.3.2024,10:00 - 10:59,280308,1,0
15.3.2024,21:00 - 21:59,280307,1,0
15.3.2024,18:00 - 18:59,280306,1,0
16.3.2024,22:00 - 22:59,280306,1,0
4.3.2024,21:00 - 21:59,280216,1,0
5.3.2024,23:00 - 23:59,280216,1,0
6.3.2024,23:00 - 23:59,280216,1,0
15.3.2024,16:00 - 16:59,280216,1,0
15.3.2024,21:00 - 21:59,280216,1,0
27.2.2024,08:00 - 08:59,280215,1,0
2.3.2024,10:00 - 10:59,280215,1,0
14.3.2024,21:00 - 21:59,280215,1,0
2.3.2024,12:00 - 12:59,280195,1,0
14.3.2024,20:00 - 20:59,280195,1,0
24.2.2024,16:00 - 16:59,280192,1,0
1.3.2024,19:00 - 19:59,280190,1,0
28.2.2024,09:00 - 09:59,280180,1,0
5.3.2024,20:00 - 20:59,280180,1,0
9.3.2024,18:00 - 18:59,280180,1,0
23.2.2024,19:00 - 19:59,280168,1,0
23.2.2024,21:00 - 21:59,280168,1,0
28.2.2024,14:00 - 14:59,280168,1,0
29.2.2024,15:00 - 15:59,280168,1,0
27.2.2024,21:00 - 21:59,280167,1,0
28.2.2024,12:00 - 12:59,280167,1,0
1.3.2024,20:00 - 20:59,280167,1,0
7.3.2024,18:00 - 18:59,280167,1,0
10.3.2024,20:00 - 20:59,280167,1,0
10.3.2024,21:00 - 21:59,280167,1,0
11.3.2024,11:00 - 11:59,280167,0,1
14.3.2024,13:00 - 13:59,280167,1,0
15.3.2024,12:00 - 12:59,280167,1,0
15.3.2024,16:00 - 16:59,280167,1,0
15.3.2024,17:00 - 17:59,280167,1,0
15.3.2024,20:00 - 20:59,280167,2,0
16.3.2024,10:00 - 10:59,280167,2,0
23.2.2024,18:00 - 18:59,280166,1,0
24.2.2024,03:00 - 03:59,280166,1,0
28.2.2024,11:00 - 11:59,280166,1,0
28.2.2024,14:00 - 14:59,280166,1,0
29.2.2024,11:00 - 11:59,280166,1,0
1.3.2024,19:00 - 19:59,280166,1,0
1.3.2024,21:00 - 21:59,280166,1,0
1.3.2024,22:00 - 22:59,280166,1,0
14.3.2024,23:00 - 23:59,280166,1,0
16.3.2024,10:00 - 10:59,280166,1,0
16.3.2024,12:00 - 12:59,280166,1,0
16.3.2024,16:00 - 16:59,280166,1,0
16.3.2024,17:00 - 17:59,280166,6,0
17.3.2024,10:00 - 10:59,280166,1,0
2.3.2024,13:00 - 13:59,280146,2,0
2.3.2024,13:00 - 13:59,280145,3,0
20.2.2024,18:00 - 18:59,280144,1,0
22.2.2024,12:00 - 12:59,280144,1,0
23.2.2024,16:00 - 16:59,280144,1,0
23.2.2024,17:00 - 17:59,280144,1,0
24.2.2024,15:00 - 15:59,280144,1,0
25.2.2024,21:00 - 21:59,280144,1,0
26.2.2024,19:00 - 19:59,280144,1,0
28.2.2024,11:00 - 11:59,280144,1,0
29.2.2024,12:00 - 12:59,280144,1,0
1.3.2024,19:00 - 19:59,280144,3,0
1.3.2024,20:00 - 20:59,280144,1,0
2.3.2024,09:00 - 09:59,280144,1,0
3.3.2024,20:00 - 20:59,280144,1,0
4.3.2024,21:00 - 21:59,280144,1,0
6.3.2024,00:00 - 00:59,280144,1,0
6.3.2024,16:00 - 16:59,280144,1,0
9.3.2024,13:00 - 13:59,280144,1,0
9.3.2024,14:00 - 14:59,280144,1,0
9.3.2024,15:00 - 15:59,280144,1,0
10.3.2024,21:00 - 21:59,280144,1,0
15.3.2024,21:00 - 21:59,280144,1,0
16.3.2024,15:00 - 15:59,280144,1,0
16.3.2024,16:00 - 16:59,280144,1,0
17.3.2024,09:00 - 09:59,280144,1,0
17.3.2024,14:00 - 14:59,280144,1,0
17.3.2024,19:00 - 19:59,280144,1,0
25.2.2024,21:00 - 21:59,280143,1,0
4.3.2024,19:00 - 19:59,280143,1,0
6.3.2024,21:00 - 21:59,280143,1,0
7.3.2024,20:00 - 20:59,280143,1,0
9.3.2024,15:00 - 15:59,280143,4,0
10.3.2024,21:00 - 21:59,280143,2,0
15.3.2024,19:00 - 19:59,280143,1,0
16.3.2024,00:00 - 00:59,280143,1,0
16.3.2024,12:00 - 12:59,280143,1,0
16.3.2024,16:00 - 16:59,280143,2,0
16.3.2024,17:00 - 17:59,280143,1,0
17.3.2024,15:00 - 15:59,280143,1,0
17.3.2024,19:00 - 19:59,280143,1,0
22.2.2024,13:00 - 13:59,280142,1,0
23.2.2024,19:00 - 19:59,280142,1,0
23.2.2024,21:00 - 21:59,280142,1,0
24.2.2024,01:00 - 01:59,280142,1,0
24.2.2024,02:00 - 02:59,280142,2,0
24.2.2024,03:00 - 03:59,280142,1,0
24.2.2024,12:00 - 12:59,280142,1,0
24.2.2024,15:00 - 15:59,280142,1,0
24.2.2024,20:00 - 20:59,280142,1,0
25.2.2024,20:00 - 20:59,280142,2,0
25.2.2024,21:00 - 21:59,280142,2,0
27.2.2024,14:00 - 14:59,280142,1,0
27.2.2024,21:00 - 21:59,280142,1,0
29.2.2024,13:00 - 13:59,280142,1,0
1.3.2024,19:00 - 19:59,280142,2,0
1.3.2024,20:00 - 20:59,280142,1,0
2.3.2024,09:00 - 09:59,280142,2,0
9.3.2024,17:00 - 17:59,280142,2,0
9.3.2024,20:00 - 20:59,280142,1,0
11.3.2024,06:00 - 06:59,280142,1,0
11.3.2024,19:00 - 19:59,280142,1,0
14.3.2024,10:00 - 10:59,280142,1,0
16.3.2024,21:00 - 21:59,280142,1,0
17.3.2024,09:00 - 09:59,280142,1,0
17.3.2024,11:00 - 11:59,280142,2,0
17.3.2024,13:00 - 13:59,280142,1,0
17.3.2024,19:00 - 19:59,280142,3,0
5.3.2024,18:00 - 18:59,280126,2,0
24.2.2024,05:00 - 05:59,280062,1,0
21.2.2024,21:00 - 21:59,280061,1,0
22.2.2024,11:00 - 11:59,280061,1,0
22.2.2024,13:00 - 13:59,280061,1,0
22.2.2024,15:00 - 15:59,280061,1,0
22.2.2024,16:00 - 16:59,280061,1,0
23.2.2024,15:00 - 15:59,280061,3,0
24.2.2024,12:00 - 12:59,280061,2,0
24.2.2024,13:00 - 13:59,280061,2,0
24.2.2024,20:00 - 20:59,280061,1,1
25.2.2024,15:00 - 15:59,280061,1,0
25.2.2024,20:00 - 20:59,280061,1,0
26.2.2024,09:00 - 09:59,280061,1,0
26.2.2024,12:00 - 12:59,280061,1,0
26.2.2024,16:00 - 16:59,280061,3,0
26.2.2024,18:00 - 18:59,280061,1,0
26.2.2024,20:00 - 20:59,280061,2,0
26.2.2024,21:00 - 21:59,280061,1,0
26.2.2024,22:00 - 22:59,280061,1,0
27.2.2024,10:00 - 10:59,280061,1,0
27.2.2024,16:00 - 16:59,280061,1,0
27.2.2024,18:00 - 18:59,280061,2,0
27.2.2024,20:00 - 20:59,280061,3,0
27.2.2024,21:00 - 21:59,280061,3,0
28.2.2024,13:00 - 13:59,280061,1,0
28.2.2024,14:00 - 14:59,280061,2,0
28.2.2024,23:00 - 23:59,280061,1,0
1.3.2024,12:00 - 12:59,280061,1,0
1.3.2024,13:00 - 13:59,280061,1,0
1.3.2024,14:00 - 14:59,280061,1,0
1.3.2024,20:00 - 20:59,280061,1,0
1.3.2024,23:00 - 23:59,280061,1,0
2.3.2024,10:00 - 10:59,280061,2,0
2.3.2024,11:00 - 11:59,280061,1,0
2.3.2024,12:00 - 12:59,280061,1,0
3.3.2024,20:00 - 20:59,280061,1,0
3.3.2024,22:00 - 22:59,280061,1,0
3.3.2024,23:00 - 23:59,280061,1,0
5.3.2024,05:00 - 05:59,280061,1,0
6.3.2024,18:00 - 18:59,280061,1,0
6.3.2024,20:00 - 20:59,280061,1,0
6.3.2024,22:00 - 22:59,280061,1,0
6.3.2024,23:00 - 23:59,280061,1,0
7.3.2024,17:00 - 17:59,280061,1,0
7.3.2024,21:00 - 21:59,280061,1,0
8.3.2024,02:00 - 02:59,280061,1,0
8.3.2024,05:00 - 05:59,280061,1,0
8.3.2024,06:00 - 06:59,280061,1,0
9.3.2024,17:00 - 17:59,280061,1,0
9.3.2024,19:00 - 19:59,280061,1,0
10.3.2024,21:00 - 21:59,280061,2,0
11.3.2024,19:00 - 19:59,280061,1,0
13.3.2024,09:00 - 09:59,280061,1,0
13.3.2024,12:00 - 12:59,280061,1,0
13.3.2024,13:00 - 13:59,280061,2,0
13.3.2024,16:00 - 16:59,280061,3,0
13.3.2024,17:00 - 17:59,280061,1,0
13.3.2024,18:00 - 18:59,280061,2,0
13.3.2024,19:00 - 19:59,280061,1,0
13.3.2024,20:00 - 20:59,280061,1,0
14.3.2024,09:00 - 09:59,280061,1,0
14.3.2024,12:00 - 12:59,280061,1,0
14.3.2024,20:00 - 20:59,280061,1,0
14.3.2024,21:00 - 21:59,280061,2,0
15.3.2024,12:00 - 12:59,280061,1,0
15.3.2024,17:00 - 17:59,280061,1,0
15.3.2024,21:00 - 21:59,280061,1,0
16.3.2024,15:00 - 15:59,280061,1,0
17.3.2024,14:00 - 14:59,280061,1,0
17.3.2024,23:00 - 23:59,280061,1,0
14.3.2024,21:00 - 21:59,280054,1,0
14.3.2024,22:00 - 22:59,280054,1,0
16.3.2024,22:00 - 22:59,280054,1,0
20.2.2024,11:00 - 11:59,280053,9,0
20.2.2024,12:00 - 12:59,280053,13,0
21.2.2024,08:00 - 08:59,280053,2,0
21.2.2024,09:00 - 09:59,280053,8,0
21.2.2024,10:00 - 10:59,280053,6,0
21.2.2024,11:00 - 11:59,280053,7,0
21.2.2024,12:00 - 12:59,280053,4,1
21.2.2024,13:00 - 13:59,280053,2,0
21.2.2024,20:00 - 20:59,280053,1,0
21.2.2024,21:00 - 21:59,280053,2,0
22.2.2024,01:00 - 01:59,280053,1,0
22.2.2024,10:00 - 10:59,280053,7,0
22.2.2024,11:00 - 11:59,280053,11,0
22.2.2024,12:00 - 12:59,280053,15,0
22.2.2024,13:00 - 13:59,280053,7,0
22.2.2024,14:00 - 14:59,280053,1,0
23.2.2024,09:00 - 09:59,280053,4,0
23.2.2024,10:00 - 10:59,280053,14,0
23.2.2024,11:00 - 11:59,280053,10,0
23.2.2024,12:00 - 12:59,280053,14,0
23.2.2024,20:00 - 20:59,280053,3,0
24.2.2024,02:00 - 02:59,280053,1,0
24.2.2024,07:00 - 07:59,280053,2,0
24.2.2024,09:00 - 09:59,280053,4,0
24.2.2024,10:00 - 10:59,280053,11,0
24.2.2024,12:00 - 12:59,280053,4,0
24.2.2024,13:00 - 13:59,280053,11,0
24.2.2024,14:00 - 14:59,280053,3,0
24.2.2024,15:00 - 15:59,280053,10,0
24.2.2024,16:00 - 16:59,280053,12,0
24.2.2024,17:00 - 17:59,280053,6,0
24.2.2024,18:00 - 18:59,280053,31,0
24.2.2024,19:00 - 19:59,280053,6,0
28.2.2024,09:00 - 09:59,280053,5,0
28.2.2024,10:00 - 10:59,280053,3,0
28.2.2024,11:00 - 11:59,280053,5,0
28.2.2024,12:00 - 12:59,280053,6,0
28.2.2024,13:00 - 13:59,280053,3,0
28.2.2024,20:00 - 20:59,280053,1,0
28.2.2024,21:00 - 21:59,280053,2,0
28.2.2024,23:00 - 23:59,280053,1,0
29.2.2024,12:00 - 12:59,280053,1,0
29.2.2024,14:00 - 14:59,280053,2,0
29.2.2024,15:00 - 15:59,280053,1,0
1.3.2024,20:00 - 20:59,280053,1,0
1.3.2024,22:00 - 22:59,280053,3,0
2.3.2024,09:00 - 09:59,280053,1,0
2.3.2024,13:00 - 13:59,280053,1,0
3.3.2024,20:00 - 20:59,280053,4,0
3.3.2024,21:00 - 21:59,280053,3,0
3.3.2024,23:00 - 23:59,280053,4,0
4.3.2024,00:00 - 00:59,280053,1,0
4.3.2024,12:00 - 12:59,280053,1,0
4.3.2024,13:00 - 13:59,280053,1,0
5.3.2024,19:00 - 19:59,280053,1,0
5.3.2024,20:00 - 20:59,280053,1,0
5.3.2024,21:00 - 21:59,280053,1,0
6.3.2024,02:00 - 02:59,280053,1,0
6.3.2024,05:00 - 05:59,280053,1,0
6.3.2024,18:00 - 18:59,280053,3,0
6.3.2024,19:00 - 19:59,280053,1,0
6.3.2024,22:00 - 22:59,280053,1,0
6.3.2024,23:00 - 23:59,280053,1,0
7.3.2024,19:00 - 19:59,280053,1,0
7.3.2024,21:00 - 21:59,280053,1,0
8.3.2024,15:00 - 15:59,280053,2,0
8.3.2024,20:00 - 20:59,280053,1,0
9.3.2024,02:00 - 02:59,280053,1,0
9.3.2024,17:00 - 17:59,280053,1,0
10.3.2024,20:00 - 20:59,280053,2,0
10.3.2024,21:00 - 21:59,280053,7,0
11.3.2024,06:00 - 06:59,280053,3,0
11.3.2024,08:00 - 08:59,280053,1,0
11.3.2024,19:00 - 19:59,280053,2,0
11.3.2024,20:00 - 20:59,280053,1,0
12.3.2024,08:00 - 08:59,280053,1,0
12.3.2024,09:00 - 09:59,280053,2,0
12.3.2024,10:00 - 10:59,280053,1,0
12.3.2024,18:00 - 18:59,280053,4,0
13.3.2024,11:00 - 11:59,280053,1,0
13.3.2024,13:00 - 13:59,280053,1,0
13.3.2024,14:00 - 14:59,280053,2,0
16.3.2024,10:00 - 10:59,280053,1,0
16.3.2024,12:00 - 12:59,280053,4,0
16.3.2024,13:00 - 13:59,280053,6,0
16.3.2024,14:00 - 14:59,280053,1,0
16.3.2024,17:00 - 17:59,280053,1,0
16.3.2024,18:00 - 18:59,280053,2,0
16.3.2024,19:00 - 19:59,280053,10,0
16.3.2024,20:00 - 20:59,280053,1,1
16.3.2024,22:00 - 22:59,280053,1,0
17.3.2024,13:00 - 13:59,280053,1,0
17.3.2024,14:00 - 14:59,280053,7,0
17.3.2024,15:00 - 15:59,280053,1,0
17.3.2024,16:00 - 16:59,280053,1,0
17.3.2024,19:00 - 19:59,280053,2,0
17.3.2024,20:00 - 20:59,280053,2,0
17.3.2024,23:00 - 23:59,280053,2,0
20.2.2024,09:00 - 09:59,280052,8,0
20.2.2024,10:00 - 10:59,280052,2,0
20.2.2024,11:00 - 11:59,280052,10,0
20.2.2024,12:00 - 12:59,280052,4,0
20.2.2024,13:00 - 13:59,280052,5,0
21.2.2024,08:00 - 08:59,280052,3,0
21.2.2024,10:00 - 10:59,280052,7,0
21.2.2024,11:00 - 11:59,280052,11,0
21.2.2024,12:00 - 12:59,280052,6,1
21.2.2024,13:00 - 13:59,280052,2,0
21.2.2024,20:00 - 20:59,280052,3,0
21.2.2024,21:00 - 21:59,280052,5,0
22.2.2024,03:00 - 03:59,280052,1,0
22.2.2024,10:00 - 10:59,280052,1,0
22.2.2024,11:00 - 11:59,280052,3,0
22.2.2024,12:00 - 12:59,280052,1,0
22.2.2024,13:00 - 13:59,280052,11,0
22.2.2024,14:00 - 14:59,280052,11,0
22.2.2024,15:00 - 15:59,280052,4,0
22.2.2024,16:00 - 16:59,280052,3,0
23.2.2024,12:00 - 12:59,280052,1,0
23.2.2024,13:00 - 13:59,280052,4,0
23.2.2024,14:00 - 14:59,280052,4,0
23.2.2024,15:00 - 15:59,280052,4,0
23.2.2024,16:00 - 16:59,280052,2,0
23.2.2024,17:00 - 17:59,280052,5,0
23.2.2024,18:00 - 18:59,280052,7,0
23.2.2024,19:00 - 19:59,280052,1,0
24.2.2024,01:00 - 01:59,280052,1,0
24.2.2024,02:00 - 02:59,280052,1,0
24.2.2024,06:00 - 06:59,280052,2,0
24.2.2024,07:00 - 07:59,280052,2,0
24.2.2024,08:00 - 08:59,280052,6,0
24.2.2024,09:00 - 09:59,280052,8,0
24.2.2024,10:00 - 10:59,280052,5,0
25.2.2024,09:00 - 09:59,280052,6,0
25.2.2024,10:00 - 10:59,280052,3,0
25.2.2024,12:00 - 12:59,280052,3,0
25.2.2024,13:00 - 13:59,280052,3,0
25.2.2024,14:00 - 14:59,280052,8,0
25.2.2024,15:00 - 15:59,280052,3,1
26.2.2024,08:00 - 08:59,280052,1,0
26.2.2024,09:00 - 09:59,280052,11,0
26.2.2024,10:00 - 10:59,280052,9,0
26.2.2024,11:00 - 11:59,280052,9,0
20.2.2024,09:00 - 09:59,280051,3,0
20.2.2024,11:00 - 11:59,280051,4,0
20.2.2024,12:00 - 12:59,280051,4,0
20.2.2024,13:00 - 13:59,280051,7,0
20.2.2024,14:00 - 14:59,280051,2,0
20.2.2024,15:00 - 15:59,280051,1,0
20.2.2024,16:00 - 16:59,280051,3,0
20.2.2024,17:00 - 17:59,280051,1,0
20.2.2024,18:00 - 18:59,280051,1,0
20.2.2024,19:00 - 19:59,280051,4,0
21.2.2024,08:00 - 08:59,280051,10,0
21.2.2024,09:00 - 09:59,280051,31,0
21.2.2024,10:00 - 10:59,280051,39,0
21.2.2024,20:00 - 20:59,280051,2,0
21.2.2024,21:00 - 21:59,280051,6,0
22.2.2024,10:00 - 10:59,280051,4,0
22.2.2024,11:00 - 11:59,280051,1,0
22.2.2024,12:00 - 12:59,280051,1,0
22.2.2024,14:00 - 14:59,280051,2,0
22.2.2024,15:00 - 15:59,280051,3,0
22.2.2024,16:00 - 16:59,280051,1,0
23.2.2024,10:00 - 10:59,280051,1,0
23.2.2024,11:00 - 11:59,280051,2,0
23.2.2024,12:00 - 12:59,280051,4,0
23.2.2024,13:00 - 13:59,280051,1,0
23.2.2024,15:00 - 15:59,280051,1,0
23.2.2024,16:00 - 16:59,280051,1,0
23.2.2024,18:00 - 18:59,280051,2,0
23.2.2024,20:00 - 20:59,280051,3,0
23.2.2024,21:00 - 21:59,280051,10,0
23.2.2024,22:00 - 22:59,280051,1,0
24.2.2024,10:00 - 10:59,280051,15,0
25.2.2024,09:00 - 09:59,280051,22,0
25.2.2024,10:00 - 10:59,280051,30,0
26.2.2024,08:00 - 08:59,280051,7,0
26.2.2024,09:00 - 09:59,280051,24,0
26.2.2024,10:00 - 10:59,280051,9,0
26.2.2024,11:00 - 11:59,280051,6,0
27.2.2024,08:00 - 08:59,280051,1,0
27.2.2024,09:00 - 09:59,280051,2,0
27.2.2024,11:00 - 11:59,280051,4,0
27.2.2024,12:00 - 12:59,280051,1,0
27.2.2024,13:00 - 13:59,280051,1,0
27.2.2024,15:00 - 15:59,280051,3,0
27.2.2024,18:00 - 18:59,280051,2,0
27.2.2024,19:00 - 19:59,280051,8,0
27.2.2024,20:00 - 20:59,280051,19,0
27.2.2024,21:00 - 21:59,280051,31,0
27.2.2024,22:00 - 22:59,280051,1,0
28.2.2024,08:00 - 08:59,280051,1,0
28.2.2024,09:00 - 09:59,280051,6,0
28.2.2024,10:00 - 10:59,280051,4,0
28.2.2024,11:00 - 11:59,280051,16,0
28.2.2024,12:00 - 12:59,280051,15,0
28.2.2024,20:00 - 20:59,280051,1,0
28.2.2024,21:00 - 21:59,280051,2,0
28.2.2024,22:00 - 22:59,280051,3,0
29.2.2024,04:00 - 04:59,280051,1,0
29.2.2024,05:00 - 05:59,280051,2,0
29.2.2024,09:00 - 09:59,280051,17,0
29.2.2024,10:00 - 10:59,280051,8,0
1.3.2024,09:00 - 09:59,280051,2,0
1.3.2024,10:00 - 10:59,280051,1,0
1.3.2024,11:00 - 11:59,280051,5,0
1.3.2024,12:00 - 12:59,280051,92,1
1.3.2024,13:00 - 13:59,280051,42,0
1.3.2024,16:00 - 16:59,280051,1,0
2.3.2024,09:00 - 09:59,280051,13,0
2.3.2024,10:00 - 10:59,280051,1,0
2.3.2024,11:00 - 11:59,280051,3,0
2.3.2024,12:00 - 12:59,280051,3,0
2.3.2024,13:00 - 13:59,280051,9,0
3.3.2024,20:00 - 20:59,280051,1,0
3.3.2024,21:00 - 21:59,280051,1,0
3.3.2024,22:00 - 22:59,280051,1,0
4.3.2024,13:00 - 13:59,280051,1,0
4.3.2024,14:00 - 14:59,280051,1,0
5.3.2024,09:00 - 09:59,280051,1,0
5.3.2024,11:00 - 11:59,280051,1,0
5.3.2024,12:00 - 12:59,280051,2,0
6.3.2024,12:00 - 12:59,280051,1,0
6.3.2024,13:00 - 13:59,280051,1,0
6.3.2024,18:00 - 18:59,280051,3,0
6.3.2024,19:00 - 19:59,280051,4,0
6.3.2024,20:00 - 20:59,280051,3,0
6.3.2024,21:00 - 21:59,280051,1,0
6.3.2024,22:00 - 22:59,280051,1,0
6.3.2024,23:00 - 23:59,280051,3,0
7.3.2024,00:00 - 00:59,280051,1,0
7.3.2024,02:00 - 02:59,280051,1,0
7.3.2024,03:00 - 03:59,280051,2,0
7.3.2024,04:00 - 04:59,280051,1,0
7.3.2024,05:00 - 05:59,280051,1,0
7.3.2024,06:00 - 06:59,280051,2,0
7.3.2024,07:00 - 07:59,280051,1,0
7.3.2024,08:00 - 08:59,280051,3,0
7.3.2024,09:00 - 09:59,280051,1,0
7.3.2024,10:00 - 10:59,280051,1,0
7.3.2024,11:00 - 11:59,280051,2,0
7.3.2024,12:00 - 12:59,280051,25,0
7.3.2024,13:00 - 13:59,280051,11,1
9.3.2024,11:00 - 11:59,280051,1,0
9.3.2024,12:00 - 12:59,280051,2,0
9.3.2024,13:00 - 13:59,280051,3,0
9.3.2024,14:00 - 14:59,280051,2,0
9.3.2024,15:00 - 15:59,280051,15,0
9.3.2024,16:00 - 16:59,280051,18,0
9.3.2024,17:00 - 17:59,280051,1,0
10.3.2024,20:00 - 20:59,280051,15,0
10.3.2024,21:00 - 21:59,280051,35,0
11.3.2024,06:00 - 06:59,280051,15,0
11.3.2024,08:00 - 08:59,280051,7,0
11.3.2024,09:00 - 09:59,280051,3,0
11.3.2024,10:00 - 10:59,280051,1,0
11.3.2024,11:00 - 11:59,280051,1,0
11.3.2024,18:00 - 18:59,280051,2,0
11.3.2024,19:00 - 19:59,280051,8,0
11.3.2024,20:00 - 20:59,280051,6,0
12.3.2024,08:00 - 08:59,280051,12,0
12.3.2024,09:00 - 09:59,280051,19,0
12.3.2024,10:00 - 10:59,280051,20,0
12.3.2024,11:00 - 11:59,280051,16,0
12.3.2024,12:00 - 12:59,280051,1,0
13.3.2024,09:00 - 09:59,280051,13,0
13.3.2024,10:00 - 10:59,280051,25,0
13.3.2024,11:00 - 11:59,280051,22,0
15.3.2024,11:00 - 11:59,280051,10,0
15.3.2024,12:00 - 12:59,280051,15,0
15.3.2024,13:00 - 13:59,280051,14,0
16.3.2024,10:00 - 10:59,280051,1,0
16.3.2024,12:00 - 12:59,280051,1,0
16.3.2024,13:00 - 13:59,280051,2,0
16.3.2024,15:00 - 15:59,280051,1,0
17.3.2024,10:00 - 10:59,280051,1,0
17.3.2024,11:00 - 11:59,280051,6,0
17.3.2024,12:00 - 12:59,280051,4,0
17.3.2024,13:00 - 13:59,280051,7,0
17.3.2024,14:00 - 14:59,280051,24,0
17.3.2024,15:00 - 15:59,280051,4,0
17.3.2024,23:00 - 23:59,280051,1,0
20.2.2024,09:00 - 09:59,280050,25,0
20.2.2024,10:00 - 10:59,280050,1,0
20.2.2024,11:00 - 11:59,280050,26,0
20.2.2024,13:00 - 13:59,280050,2,0
21.2.2024,08:00 - 08:59,280050,12,0
21.2.2024,09:00 - 09:59,280050,42,0
21.2.2024,10:00 - 10:59,280050,10,0
21.2.2024,21:00 - 21:59,280050,4,0
22.2.2024,02:00 - 02:59,280050,4,0
22.2.2024,03:00 - 03:59,280050,3,0
22.2.2024,10:00 - 10:59,280050,8,0
22.2.2024,11:00 - 11:59,280050,9,0
22.2.2024,12:00 - 12:59,280050,28,0
23.2.2024,09:00 - 09:59,280050,4,0
23.2.2024,10:00 - 10:59,280050,6,0
23.2.2024,11:00 - 11:59,280050,1,0
23.2.2024,12:00 - 12:59,280050,3,0
